exp_id,true_r,true_i0,true_N,rho_true,true_label,majority_vote,correct,x_count,o_count,n_replicates,per_replicate_labels
exp001,0.4472,13,15,0.199983,O,O,1,4,16,20,"X,O,O,O,O,O,O,O,O,O,O,X,O,O,O,O,X,O,O,X"
exp001,0.9333,13,15,0.800053,X,X,1,11,9,20,"X,X,O,O,O,X,X,X,O,X,O,O,O,X,O,X,X,O,X,X"
exp001,0.2,14,15,0.2,O,O,1,0,20,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,0.8082,14,15,0.8,X,O,0,5,15,20,"O,O,O,O,O,X,O,O,O,O,X,O,X,O,X,O,O,O,X,O"
exp001,1.2373,1,15,0.19999,O,O,1,3,17,20,"O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,O,X,O,O,O"
exp001,1.0715,2,15,0.19998,O,O,1,7,13,20,"O,O,X,O,X,O,O,O,X,X,X,O,O,O,O,X,X,O,O,O"
exp001,1.0,3,15,0.2,O,T,0,10,10,20,"O,X,O,O,O,X,X,X,X,O,O,O,X,O,X,O,X,X,X,O"
exp001,1.7092,3,15,0.799985,X,X,1,16,4,20,"X,X,X,X,X,X,X,X,X,X,X,X,X,O,O,O,X,X,O,X"
exp001,0.9526,4,15,0.200032,O,O,1,8,12,20,"O,O,O,X,O,X,X,X,O,X,O,O,O,X,O,O,O,X,O,X"
exp001,1.4917,4,15,0.800022,X,X,1,19,1,20,"X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.9147,5,15,0.19997,O,O,1,9,11,20,"X,X,O,O,X,O,O,O,X,O,X,X,O,O,X,O,X,X,O,O"
exp001,1.3701,5,15,0.799981,X,X,1,16,4,20,"X,X,X,X,X,O,X,X,X,X,X,X,O,O,O,X,X,X,X,X"
exp001,0.8809,6,15,0.200009,O,O,1,5,15,20,"O,O,O,O,X,O,X,O,O,X,O,X,O,O,O,O,O,O,X,O"
exp001,1.2893,6,15,0.799983,X,X,1,16,4,20,"X,X,X,X,X,X,X,X,O,X,X,X,X,X,O,X,X,O,X,O"
exp001,0.848,7,15,0.199941,O,O,1,4,16,20,"O,O,O,O,X,O,O,O,O,X,O,O,X,O,O,O,X,O,O,O"
exp001,1.2288,7,15,0.799989,X,X,1,17,3,20,"X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,O"
exp001,0.8138,8,15,0.200008,O,O,1,4,16,20,"X,O,O,O,O,X,O,O,O,O,X,O,O,X,O,O,O,O,O,O"
exp001,1.1792,8,15,0.800011,X,X,1,18,2,20,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,X,O,X,X,X"
exp001,0.7756,9,15,0.199997,O,O,1,3,17,20,"X,O,O,O,O,O,O,O,X,O,O,X,O,O,O,O,O,O,O,O"
exp001,1.1352,9,15,0.799988,X,X,1,13,7,20,"X,X,X,X,X,O,X,X,O,O,O,X,X,X,X,X,O,O,X,O"
exp001,0.7299,10,15,0.200053,O,O,1,6,14,20,"X,O,O,O,X,X,O,O,O,O,O,O,X,X,O,O,X,O,O,O"
exp001,1.0932,10,15,0.799965,X,X,1,13,7,20,"X,O,X,X,O,O,X,O,O,X,X,X,X,X,X,X,O,O,X,X"
exp001,0.6704,11,15,0.200006,O,O,1,4,16,20,"O,O,O,O,X,X,O,O,O,O,O,X,X,O,O,O,O,O,O,O"
exp001,1.0498,11,15,0.800018,X,X,1,13,7,20,"X,O,X,X,X,O,X,O,O,X,X,X,X,X,O,X,O,O,X,X"
exp001,0.5851,12,15,0.200046,O,O,1,6,14,20,"O,X,X,O,O,X,O,O,O,X,O,O,O,X,X,O,O,O,O,O"
exp001,1.0,12,15,0.8,X,X,1,13,7,20,"O,O,X,X,O,X,X,X,X,X,O,O,X,X,X,X,O,X,O,X"
exp001,0.4472,13,15,0.199983,O,O,1,4,16,20,"X,O,O,O,O,O,O,O,O,O,O,X,O,O,O,O,X,O,O,X"
exp001,0.9333,13,15,0.800053,X,X,1,11,9,20,"X,X,O,O,O,X,X,X,O,X,O,O,O,X,O,X,X,O,X,X"
exp001,0.2,14,15,0.2,O,O,1,0,20,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,0.8082,14,15,0.8,X,O,0,5,15,20,"O,O,O,O,O,X,O,O,O,O,X,O,X,O,X,O,O,O,X,O"
exp001,1.4256,1,15,0.30001,O,O,1,7,13,20,"X,X,X,O,X,O,O,X,O,O,O,O,O,X,O,O,X,O,O,O"
exp001,1.1723,2,15,0.299989,O,O,1,7,13,20,"O,O,X,X,O,O,O,X,O,O,X,X,O,O,O,O,X,X,O,O"
exp001,1.8255,2,15,0.700005,X,X,1,12,8,20,"X,X,X,O,X,O,X,O,O,X,X,O,X,O,O,X,O,X,X,X"
exp001,1.0792,3,15,0.300045,O,O,1,8,12,20,"O,X,O,X,O,O,O,O,X,X,X,O,O,O,O,X,O,O,X,X"
exp001,1.4909,3,15,0.699996,X,X,1,13,7,20,"X,X,X,O,O,X,X,O,X,X,X,X,O,X,X,O,X,O,X,O"
exp001,1.0224,4,15,0.299936,O,X,0,11,9,20,"O,O,O,X,O,O,X,X,X,X,O,O,O,X,X,X,X,X,O,X"
exp001,1.3418,4,15,0.700012,X,X,1,13,7,20,"O,X,O,X,X,O,O,X,X,X,X,X,O,X,O,O,X,X,X,X"
exp001,0.9798,5,15,0.299958,O,X,0,12,8,20,"X,X,X,O,O,X,O,O,X,X,X,X,X,O,X,O,X,O,X,O"
exp001,1.253,5,15,0.699983,X,X,1,17,3,20,"X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,O,X,X,X,X"
exp001,0.9436,6,15,0.300029,O,X,0,11,9,20,"X,X,O,X,O,O,X,O,X,X,O,O,X,X,X,O,X,X,O,O"
exp001,1.1906,6,15,0.700047,X,X,1,17,3,20,"X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,O,X,O"
exp001,0.9099,7,15,0.300018,O,O,1,8,12,20,"X,X,O,O,O,O,O,X,X,O,O,O,O,O,X,O,X,X,X,O"
exp001,1.1413,7,15,0.699935,X,X,1,18,2,20,"X,O,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X"
exp001,0.8762,8,15,0.300076,O,O,1,8,12,20,"X,O,O,O,O,O,X,O,O,O,X,O,X,O,O,X,O,X,X,X"
exp001,1.099,8,15,0.69995,X,X,1,12,8,20,"X,O,X,X,X,O,O,X,O,O,X,X,X,O,O,O,X,X,X,X"
exp001,0.8399,9,15,0.299931,O,O,1,7,13,20,"X,O,O,X,O,O,O,X,O,O,X,X,O,O,X,O,O,X,O,O"
exp001,1.0598,9,15,0.700015,X,X,1,14,6,20,"X,O,O,X,X,O,O,X,X,X,X,X,O,X,X,X,X,O,X,X"
exp001,0.7981,10,15,0.300043,O,X,0,11,9,20,"X,O,X,X,O,X,O,X,X,X,O,O,O,O,X,O,X,X,O,X"
exp001,1.0206,10,15,0.700016,X,X,1,15,5,20,"X,O,O,O,X,X,X,X,X,X,X,X,O,X,X,O,X,X,X,X"
exp001,0.7453,11,15,0.300037,O,O,1,5,15,20,"O,O,O,O,O,O,O,O,O,O,X,X,X,X,O,O,O,X,O,O"
exp001,0.9781,11,15,0.700078,X,X,1,11,9,20,"X,O,X,X,O,O,O,X,O,O,O,X,X,X,O,X,X,O,X,X"
exp001,0.6707,12,15,0.299957,O,O,1,6,14,20,"O,O,X,O,O,O,X,X,O,O,O,O,O,O,X,X,O,X,O,O"
exp001,0.9266,12,15,0.699936,X,O,0,9,11,20,"X,O,X,X,O,X,O,X,O,X,O,X,O,O,O,X,O,X,O,O"
exp001,0.5478,13,15,0.300001,O,O,1,6,14,20,"O,X,O,O,X,O,O,O,O,O,O,X,O,O,X,X,O,O,X,O"
exp001,0.853,13,15,0.699979,X,O,0,7,13,20,"O,O,O,X,O,X,O,X,O,X,O,O,O,O,X,X,X,O,O,O"
exp001,0.3,14,15,0.3,O,O,1,4,16,20,"O,X,O,O,O,O,O,O,X,X,O,O,O,O,O,O,X,O,O,O"
exp001,0.7015,14,15,0.700029,X,O,0,3,17,20,"O,O,O,O,O,X,O,O,O,O,O,O,X,X,O,O,O,O,O,O"
exp001,1.2373,1,15,0.19999,O,O,1,3,17,20,"O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,O,X,O,O,O"
exp001,1.0715,2,15,0.19998,O,O,1,7,13,20,"O,O,X,O,X,O,O,O,X,X,X,O,O,O,O,X,X,O,O,O"
exp001,1.0,3,15,0.2,O,T,0,10,10,20,"O,X,O,O,O,X,X,X,X,O,O,O,X,O,X,O,X,X,X,O"
exp001,1.7092,3,15,0.799985,X,X,1,16,4,20,"X,X,X,X,X,X,X,X,X,X,X,X,X,O,O,O,X,X,O,X"
exp001,0.9526,4,15,0.200032,O,O,1,8,12,20,"O,O,O,X,O,X,X,X,O,X,O,O,O,X,O,O,O,X,O,X"
exp001,1.4917,4,15,0.800022,X,X,1,19,1,20,"X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.9147,5,15,0.19997,O,O,1,9,11,20,"X,X,O,O,X,O,O,O,X,O,X,X,O,O,X,O,X,X,O,O"
exp001,1.3701,5,15,0.799981,X,X,1,16,4,20,"X,X,X,X,X,O,X,X,X,X,X,X,O,O,O,X,X,X,X,X"
exp001,0.8809,6,15,0.200009,O,O,1,5,15,20,"O,O,O,O,X,O,X,O,O,X,O,X,O,O,O,O,O,O,X,O"
exp001,1.2893,6,15,0.799983,X,X,1,16,4,20,"X,X,X,X,X,X,X,X,O,X,X,X,X,X,O,X,X,O,X,O"
exp001,0.848,7,15,0.199941,O,O,1,4,16,20,"O,O,O,O,X,O,O,O,O,X,O,O,X,O,O,O,X,O,O,O"
exp001,1.2288,7,15,0.799989,X,X,1,17,3,20,"X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,O"
exp001,0.8138,8,15,0.200008,O,O,1,4,16,20,"X,O,O,O,O,X,O,O,O,O,X,O,O,X,O,O,O,O,O,O"
exp001,1.1792,8,15,0.800011,X,X,1,18,2,20,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,X,O,X,X,X"
exp001,0.7756,9,15,0.199997,O,O,1,3,17,20,"X,O,O,O,O,O,O,O,X,O,O,X,O,O,O,O,O,O,O,O"
exp001,1.1352,9,15,0.799988,X,X,1,13,7,20,"X,X,X,X,X,O,X,X,O,O,O,X,X,X,X,X,O,O,X,O"
exp001,0.7299,10,15,0.200053,O,O,1,6,14,20,"X,O,O,O,X,X,O,O,O,O,O,O,X,X,O,O,X,O,O,O"
exp001,1.0932,10,15,0.799965,X,X,1,13,7,20,"X,O,X,X,O,O,X,O,O,X,X,X,X,X,X,X,O,O,X,X"
exp001,0.6704,11,15,0.200006,O,O,1,4,16,20,"O,O,O,O,X,X,O,O,O,O,O,X,X,O,O,O,O,O,O,O"
exp001,1.0498,11,15,0.800018,X,X,1,13,7,20,"X,O,X,X,X,O,X,O,O,X,X,X,X,X,O,X,O,O,X,X"
exp001,0.5851,12,15,0.200046,O,O,1,6,14,20,"O,X,X,O,O,X,O,O,O,X,O,O,O,X,X,O,O,O,O,O"
exp001,1.0,12,15,0.8,X,X,1,13,7,20,"O,O,X,X,O,X,X,X,X,X,O,O,X,X,X,X,O,X,O,X"
exp001,0.4472,13,15,0.199983,O,O,1,4,16,20,"X,O,O,O,O,O,O,O,O,O,O,X,O,O,O,O,X,O,O,X"
exp001,0.9333,13,15,0.800053,X,X,1,11,9,20,"X,X,O,O,O,X,X,X,O,X,O,O,O,X,O,X,X,O,X,X"
exp001,0.2,14,15,0.2,O,O,1,0,20,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,0.8082,14,15,0.8,X,O,0,5,15,20,"O,O,O,O,O,X,O,O,O,O,X,O,X,O,X,O,O,O,X,O"
exp001,1.4256,1,15,0.30001,O,O,1,7,13,20,"X,X,X,O,X,O,O,X,O,O,O,O,O,X,O,O,X,O,O,O"
exp001,1.1723,2,15,0.299989,O,O,1,7,13,20,"O,O,X,X,O,O,O,X,O,O,X,X,O,O,O,O,X,X,O,O"
exp001,1.8255,2,15,0.700005,X,X,1,12,8,20,"X,X,X,O,X,O,X,O,O,X,X,O,X,O,O,X,O,X,X,X"
exp001,1.0792,3,15,0.300045,O,O,1,8,12,20,"O,X,O,X,O,O,O,O,X,X,X,O,O,O,O,X,O,O,X,X"
exp001,1.4909,3,15,0.699996,X,X,1,13,7,20,"X,X,X,O,O,X,X,O,X,X,X,X,O,X,X,O,X,O,X,O"
exp001,1.0224,4,15,0.299936,O,X,0,11,9,20,"O,O,O,X,O,O,X,X,X,X,O,O,O,X,X,X,X,X,O,X"
exp001,1.3418,4,15,0.700012,X,X,1,13,7,20,"O,X,O,X,X,O,O,X,X,X,X,X,O,X,O,O,X,X,X,X"
exp001,0.9798,5,15,0.299958,O,X,0,12,8,20,"X,X,X,O,O,X,O,O,X,X,X,X,X,O,X,O,X,O,X,O"
exp001,1.253,5,15,0.699983,X,X,1,17,3,20,"X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,O,X,X,X,X"
exp001,0.9436,6,15,0.300029,O,X,0,11,9,20,"X,X,O,X,O,O,X,O,X,X,O,O,X,X,X,O,X,X,O,O"
exp001,1.1906,6,15,0.700047,X,X,1,17,3,20,"X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,O,X,O"
exp001,0.9099,7,15,0.300018,O,O,1,8,12,20,"X,X,O,O,O,O,O,X,X,O,O,O,O,O,X,O,X,X,X,O"
exp001,1.1413,7,15,0.699935,X,X,1,18,2,20,"X,O,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X"
exp001,0.8762,8,15,0.300076,O,O,1,8,12,20,"X,O,O,O,O,O,X,O,O,O,X,O,X,O,O,X,O,X,X,X"
exp001,1.099,8,15,0.69995,X,X,1,12,8,20,"X,O,X,X,X,O,O,X,O,O,X,X,X,O,O,O,X,X,X,X"
exp001,0.8399,9,15,0.299931,O,O,1,7,13,20,"X,O,O,X,O,O,O,X,O,O,X,X,O,O,X,O,O,X,O,O"
exp001,1.0598,9,15,0.700015,X,X,1,14,6,20,"X,O,O,X,X,O,O,X,X,X,X,X,O,X,X,X,X,O,X,X"
exp001,0.7981,10,15,0.300043,O,X,0,11,9,20,"X,O,X,X,O,X,O,X,X,X,O,O,O,O,X,O,X,X,O,X"
exp001,1.0206,10,15,0.700016,X,X,1,15,5,20,"X,O,O,O,X,X,X,X,X,X,X,X,O,X,X,O,X,X,X,X"
exp001,0.7453,11,15,0.300037,O,O,1,5,15,20,"O,O,O,O,O,O,O,O,O,O,X,X,X,X,O,O,O,X,O,O"
exp001,0.9781,11,15,0.700078,X,X,1,11,9,20,"X,O,X,X,O,O,O,X,O,O,O,X,X,X,O,X,X,O,X,X"
exp001,0.6707,12,15,0.299957,O,O,1,6,14,20,"O,O,X,O,O,O,X,X,O,O,O,O,O,O,X,X,O,X,O,O"
exp001,0.9266,12,15,0.699936,X,O,0,9,11,20,"X,O,X,X,O,X,O,X,O,X,O,X,O,O,O,X,O,X,O,O"
exp001,0.5478,13,15,0.300001,O,O,1,6,14,20,"O,X,O,O,X,O,O,O,O,O,O,X,O,O,X,X,O,O,X,O"
exp001,0.853,13,15,0.699979,X,O,0,7,13,20,"O,O,O,X,O,X,O,X,O,X,O,O,O,O,X,X,X,O,O,O"
exp001,0.3,14,15,0.3,O,O,1,4,16,20,"O,X,O,O,O,O,O,O,X,X,O,O,O,O,O,O,X,O,O,O"
exp001,0.7015,14,15,0.700029,X,O,0,3,17,20,"O,O,O,O,O,X,O,O,O,O,O,O,X,X,O,O,O,O,O,O"
exp001,1.6661,1,15,0.399985,O,O,1,8,12,20,"X,X,X,O,X,O,X,O,O,O,O,O,X,O,O,O,O,O,X,X"
exp001,1.2806,2,15,0.400012,O,O,1,9,11,20,"O,O,X,X,X,O,X,O,O,X,X,O,O,O,X,X,O,O,X,O"
exp001,1.5799,2,15,0.600002,X,X,1,12,8,20,"X,X,X,X,O,O,O,X,O,O,X,O,X,X,X,X,O,X,X,O"
exp001,1.1577,3,15,0.399991,O,O,1,9,11,20,"O,X,X,O,O,O,O,O,O,X,X,O,X,X,O,O,X,X,O,X"
exp001,1.3497,3,15,0.599964,X,X,1,14,6,20,"O,X,X,O,X,X,X,X,X,X,X,X,X,X,X,O,O,X,O,O"
exp001,1.2392,4,15,0.599977,X,X,1,12,8,20,"O,X,X,X,X,O,O,X,X,X,X,X,X,O,O,O,O,X,O,X"
exp001,1.0398,5,15,0.400067,O,X,0,12,8,20,"X,X,X,O,O,X,O,X,X,X,X,O,O,X,O,X,O,O,X,X"
exp001,1.1693,5,15,0.599965,X,X,1,15,5,20,"X,X,X,X,O,X,X,X,X,X,O,X,X,O,X,X,O,X,O,X"
exp001,1.0,6,15,0.4,O,X,0,11,9,20,"X,O,O,O,X,O,X,O,X,X,X,X,O,O,X,X,O,X,X,O"
exp001,1.1176,6,15,0.60001,X,X,1,14,6,20,"X,O,X,O,X,O,X,X,X,X,X,X,X,O,X,O,X,O,X,X"
exp001,0.9645,7,15,0.400007,O,X,0,11,9,20,"O,O,O,X,O,X,X,X,O,X,O,X,O,X,O,X,X,O,X,X"
exp001,1.075,7,15,0.600037,X,X,1,15,5,20,"X,O,X,X,O,X,X,X,X,O,O,O,X,X,X,X,X,X,X,X"
exp001,0.9303,8,15,0.400092,O,O,1,9,11,20,"X,O,X,O,O,O,O,O,X,X,X,X,O,O,X,O,O,X,O,X"
exp001,1.0368,8,15,0.599982,X,X,1,13,7,20,"X,O,X,X,X,O,O,X,X,X,O,O,O,X,X,X,O,X,X,X"
exp001,0.8948,9,15,0.400038,O,O,1,6,14,20,"X,O,O,O,O,O,X,O,O,X,O,O,X,O,X,O,O,O,O,X"
exp001,1.0,9,15,0.6,X,T,0,10,10,20,"X,O,X,O,O,O,X,O,X,X,X,X,O,X,X,O,O,X,O,O"
exp001,0.8552,10,15,0.400012,O,O,1,7,13,20,"X,O,O,O,O,O,X,O,O,O,X,O,O,O,X,X,X,O,X,O"
exp001,0.9618,10,15,0.600072,X,X,1,13,7,20,"X,O,O,O,X,O,X,O,X,X,X,X,O,X,X,X,X,X,X,O"
exp001,0.807,11,15,0.40007,O,T,0,10,10,20,"O,X,O,O,O,X,X,X,O,O,X,O,X,X,X,O,O,X,O,X"
exp001,0.9185,11,15,0.599975,X,O,0,9,11,20,"X,O,X,X,O,O,O,O,X,O,O,O,X,O,X,O,X,X,O,X"
exp001,0.7409,12,15,0.400028,O,O,1,7,13,20,"O,O,X,O,X,O,O,O,O,O,X,O,O,X,X,O,X,O,X,O"
exp001,0.8638,12,15,0.60004,X,X,1,12,8,20,"X,O,X,X,O,X,O,X,X,X,X,X,X,O,O,O,O,X,X,O"
exp001,0.633,13,15,0.400059,O,O,1,2,18,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O,O,X,O,O"
exp001,0.7809,13,15,0.60001,X,O,0,2,18,20,"O,O,X,O,O,O,O,O,O,O,O,O,O,O,O,O,O,X,O,O"
exp001,0.4,14,15,0.399999,O,O,1,5,15,20,"O,O,O,X,X,O,O,O,X,O,O,O,O,O,O,O,X,X,O,O"
exp001,0.6002,14,15,0.600011,X,O,0,3,17,20,"O,O,O,O,O,O,X,O,O,O,X,O,O,O,O,X,O,O,O,O"
exp001,1.2373,1,15,0.19999,O,O,1,3,17,20,"O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,O,X,O,O,O"
exp001,1.0715,2,15,0.19998,O,O,1,7,13,20,"O,O,X,O,X,O,O,O,X,X,X,O,O,O,O,X,X,O,O,O"
exp001,1.0,3,15,0.2,O,T,0,10,10,20,"O,X,O,O,O,X,X,X,X,O,O,O,X,O,X,O,X,X,X,O"
exp001,1.7092,3,15,0.799985,X,X,1,16,4,20,"X,X,X,X,X,X,X,X,X,X,X,X,X,O,O,O,X,X,O,X"
exp001,0.9526,4,15,0.200032,O,O,1,8,12,20,"O,O,O,X,O,X,X,X,O,X,O,O,O,X,O,O,O,X,O,X"
exp001,1.4917,4,15,0.800022,X,X,1,19,1,20,"X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X"
exp001,0.9147,5,15,0.19997,O,O,1,9,11,20,"X,X,O,O,X,O,O,O,X,O,X,X,O,O,X,O,X,X,O,O"
exp001,1.3701,5,15,0.799981,X,X,1,16,4,20,"X,X,X,X,X,O,X,X,X,X,X,X,O,O,O,X,X,X,X,X"
exp001,0.8809,6,15,0.200009,O,O,1,5,15,20,"O,O,O,O,X,O,X,O,O,X,O,X,O,O,O,O,O,O,X,O"
exp001,1.2893,6,15,0.799983,X,X,1,16,4,20,"X,X,X,X,X,X,X,X,O,X,X,X,X,X,O,X,X,O,X,O"
exp001,0.848,7,15,0.199941,O,O,1,4,16,20,"O,O,O,O,X,O,O,O,O,X,O,O,X,O,O,O,X,O,O,O"
exp001,1.2288,7,15,0.799989,X,X,1,17,3,20,"X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,O"
exp001,0.8138,8,15,0.200008,O,O,1,4,16,20,"X,O,O,O,O,X,O,O,O,O,X,O,O,X,O,O,O,O,O,O"
exp001,1.1792,8,15,0.800011,X,X,1,18,2,20,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,X,O,X,X,X"
exp001,0.7756,9,15,0.199997,O,O,1,3,17,20,"X,O,O,O,O,O,O,O,X,O,O,X,O,O,O,O,O,O,O,O"
exp001,1.1352,9,15,0.799988,X,X,1,13,7,20,"X,X,X,X,X,O,X,X,O,O,O,X,X,X,X,X,O,O,X,O"
exp001,0.7299,10,15,0.200053,O,O,1,6,14,20,"X,O,O,O,X,X,O,O,O,O,O,O,X,X,O,O,X,O,O,O"
exp001,1.0932,10,15,0.799965,X,X,1,13,7,20,"X,O,X,X,O,O,X,O,O,X,X,X,X,X,X,X,O,O,X,X"
exp001,0.6704,11,15,0.200006,O,O,1,4,16,20,"O,O,O,O,X,X,O,O,O,O,O,X,X,O,O,O,O,O,O,O"
exp001,1.0498,11,15,0.800018,X,X,1,13,7,20,"X,O,X,X,X,O,X,O,O,X,X,X,X,X,O,X,O,O,X,X"
exp001,0.5851,12,15,0.200046,O,O,1,6,14,20,"O,X,X,O,O,X,O,O,O,X,O,O,O,X,X,O,O,O,O,O"
exp001,1.0,12,15,0.8,X,X,1,13,7,20,"O,O,X,X,O,X,X,X,X,X,O,O,X,X,X,X,O,X,O,X"
exp001,0.4472,13,15,0.199983,O,O,1,4,16,20,"X,O,O,O,O,O,O,O,O,O,O,X,O,O,O,O,X,O,O,X"
exp001,0.9333,13,15,0.800053,X,X,1,11,9,20,"X,X,O,O,O,X,X,X,O,X,O,O,O,X,O,X,X,O,X,X"
exp001,0.2,14,15,0.2,O,O,1,0,20,20,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
exp001,0.8082,14,15,0.8,X,O,0,5,15,20,"O,O,O,O,O,X,O,O,O,O,X,O,X,O,X,O,O,O,X,O"
exp001,1.4256,1,15,0.30001,O,O,1,7,13,20,"X,X,X,O,X,O,O,X,O,O,O,O,O,X,O,O,X,O,O,O"
exp001,1.1723,2,15,0.299989,O,O,1,7,13,20,"O,O,X,X,O,O,O,X,O,O,X,X,O,O,O,O,X,X,O,O"
exp001,1.8255,2,15,0.700005,X,X,1,12,8,20,"X,X,X,O,X,O,X,O,O,X,X,O,X,O,O,X,O,X,X,X"
exp001,1.0792,3,15,0.300045,O,O,1,8,12,20,"O,X,O,X,O,O,O,O,X,X,X,O,O,O,O,X,O,O,X,X"
exp001,1.4909,3,15,0.699996,X,X,1,13,7,20,"X,X,X,O,O,X,X,O,X,X,X,X,O,X,X,O,X,O,X,O"
exp001,1.0224,4,15,0.299936,O,X,0,11,9,20,"O,O,O,X,O,O,X,X,X,X,O,O,O,X,X,X,X,X,O,X"
exp001,1.3418,4,15,0.700012,X,X,1,13,7,20,"O,X,O,X,X,O,O,X,X,X,X,X,O,X,O,O,X,X,X,X"
exp001,0.9798,5,15,0.299958,O,X,0,12,8,20,"X,X,X,O,O,X,O,O,X,X,X,X,X,O,X,O,X,O,X,O"
exp001,1.253,5,15,0.699983,X,X,1,17,3,20,"X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,O,X,X,X,X"
